Date,High,Low,Open,Close,Volume,Adj Close
2019-10-06,8161.41015625,7958.8505859375,8149.876953125,7988.15576171875,13160830305,7988.15576171875
2019-10-07,8308.4501953125,7905.76611328125,7989.12060546875,8245.623046875,18009742607,8245.623046875
2019-10-08,8332.71484375,8185.76318359375,8246.849609375,8228.783203125,15592264032,8228.783203125
2019-10-09,8627.7060546875,8169.298828125,8229.8408203125,8595.740234375,19384942333,8595.740234375
2019-10-10,8625.2724609375,8471.93359375,8585.2802734375,8586.4736328125,17618660671,8586.4736328125
2019-10-11,8721.7802734375,8316.181640625,8585.2626953125,8321.7568359375,19604381101,8321.7568359375
2019-10-12,8415.2421875,8313.3408203125,8315.6650390625,8336.5556640625,14532641605,8336.5556640625
2019-10-13,8470.98828125,8276.6123046875,8336.90234375,8321.005859375,13808286059,8321.005859375
2019-10-14,8390.208984375,8284.130859375,8320.83203125,8374.6865234375,15151387859,8374.6865234375
2019-10-15,8410.71484375,8182.70654296875,8373.4580078125,8205.369140625,15220412632,8205.369140625
2019-10-16,8216.8125,7985.08984375,8204.6748046875,8047.52685546875,16071646996,8047.52685546875
2019-10-17,8134.83154296875,8000.94287109375,8047.8125,8103.9111328125,14313052244,8103.9111328125
2019-10-18,8138.41357421875,7902.1640625,8100.93359375,7973.20751953125,15651592610,7973.20751953125
2019-10-19,8082.62939453125,7944.77685546875,7973.8037109375,7988.560546875,13797825640,7988.560546875
2019-10-20,8281.818359375,7949.439453125,7997.80712890625,8222.078125,15504249442,8222.078125
2019-10-21,8296.6943359375,8196.416015625,8225.115234375,8243.720703125,15868748866,8243.720703125
2019-10-22,8296.6513671875,8074.462890625,8243.40234375,8078.203125,16803377857,8078.203125
2019-10-23,8092.99951171875,7469.32275390625,8076.228515625,7514.671875,21942878958,7514.671875
2019-10-24,7532.86767578125,7446.98876953125,7509.72802734375,7493.48876953125,16268708849,7493.48876953125
2019-10-25,8691.5400390625,7479.984375,7490.703125,8660.7001953125,28705065488,8660.7001953125
2019-10-26,10021.744140625,8662.6220703125,8667.5771484375,9244.97265625,44496255609,9244.97265625
2019-10-27,9749.529296875,9112.5419921875,9241.70703125,9551.71484375,32593129501,9551.71484375
2019-10-28,9805.1181640625,9256.1484375,9565.1015625,9256.1484375,30948255332,9256.1484375
2019-10-29,9516.1806640625,9232.6484375,9248.4404296875,9427.6875,28426779937,9427.6875
2019-10-30,9426.8740234375,9085.3701171875,9422.462890625,9205.7265625,27706531577,9205.7265625
2019-10-31,9383.1611328125,9028.7177734375,9202.4580078125,9199.5849609375,26583653947,9199.5849609375
2019-11-01,9275.6572265625,9132.0478515625,9193.9921875,9261.1044921875,24324691031,9261.1044921875
2019-11-02,9377.486328125,9249.587890625,9259.783203125,9324.7177734375,21242676385,9324.7177734375
2019-11-03,9379.806640625,9141.251953125,9324.787109375,9235.3544921875,21132220847,9235.3544921875
2019-11-04,9505.0517578125,9191.4853515625,9235.607421875,9412.6123046875,26170255634,9412.6123046875
2019-11-05,9457.41796875,9256.931640625,9413.0048828125,9342.52734375,26198609048,9342.52734375
2019-11-06,9423.2373046875,9305.9091796875,9340.8642578125,9360.8798828125,23133895765,9360.8798828125
2019-11-07,9368.4765625,9202.353515625,9352.3935546875,9267.5615234375,22700383839,9267.5615234375
2019-11-08,9272.759765625,8775.5341796875,9265.3681640625,8804.880859375,24333037836,8804.880859375
2019-11-09,8891.818359375,8793.1630859375,8809.46875,8813.58203125,17578630606,8813.58203125
2019-11-10,9103.826171875,8806.162109375,8812.4892578125,9055.5263671875,20587919881,9055.5263671875
2019-11-11,9081.279296875,8700.6083984375,9056.91796875,8757.7880859375,20265510765,8757.7880859375
2019-11-12,8853.7685546875,8685.427734375,8759.751953125,8815.662109375,20309769107,8815.662109375
2019-11-13,8836.841796875,8761.6513671875,8812.033203125,8808.2626953125,17545755405,8808.2626953125
2019-11-14,8826.943359375,8692.5517578125,8811.9365234375,8708.0947265625,19084739975,8708.0947265625
2019-11-15,8730.873046875,8484.84375,8705.7080078125,8491.9921875,21796856471,8491.9921875
2019-11-16,8591.9970703125,8473.9736328125,8491.166015625,8550.7607421875,16495389808,8550.7607421875
2019-11-17,8727.7890625,8500.9677734375,8549.470703125,8577.9755859375,18668638897,8577.9755859375
2019-11-18,8653.2802734375,8273.5732421875,8573.98046875,8309.2861328125,21579470673,8309.2861328125
2019-11-19,8408.5166015625,8099.96337890625,8305.134765625,8206.1455078125,21083613816,8206.1455078125
2019-11-20,8237.240234375,8010.51171875,8203.61328125,8027.26806640625,20764300437,8027.26806640625
2019-11-21,8110.09814453125,7597.3818359375,8023.64453125,7642.75,22514243371,7642.75
2019-11-22,7697.3828125,6936.70654296875,7643.5693359375,7296.57763671875,34242315785,7296.57763671875
2019-11-23,7442.2587890625,7151.41796875,7296.16455078125,7397.796875,21008924418,7397.796875
2019-11-24,7408.5771484375,7029.2890625,7398.6337890625,7047.9169921875,30433517289,7047.9169921875
2019-11-25,7319.85693359375,6617.1669921875,7039.97705078125,7146.1337890625,42685231262,7146.1337890625
2019-11-26,7320.23046875,7098.572265625,7145.1591796875,7218.37109375,21129505542,7218.37109375
2019-11-27,7619.693359375,6974.17431640625,7220.880859375,7531.66357421875,23991412764,7531.66357421875
2019-11-28,7730.07275390625,7454.12158203125,7536.8203125,7463.10595703125,19050116751,7463.10595703125
2019-11-29,7781.1796875,7460.75634765625,7466.72705078125,7761.24365234375,19709695456,7761.24365234375
2019-11-30,7836.10205078125,7515.849609375,7764.05712890625,7569.6298828125,17158194786,7569.6298828125
2019-12-01,7571.6162109375,7291.341796875,7571.6162109375,7424.29248046875,18720708479,7424.29248046875
2019-12-02,7474.81884765625,7233.3994140625,7424.0361328125,7321.98828125,17082040706,7321.98828125
2019-12-03,7418.85888671875,7229.35693359375,7323.9755859375,7320.1455078125,14797485769,7320.1455078125
2019-12-04,7539.78466796875,7170.9228515625,7320.125,7252.03466796875,21664240918,7252.03466796875
2019-12-05,7743.431640625,7232.6767578125,7253.24169921875,7448.3076171875,18816085231,7448.3076171875
2019-12-06,7546.99658203125,7392.17529296875,7450.5615234375,7546.99658203125,18104466307,7546.99658203125
2019-12-07,7589.95166015625,7525.71142578125,7547.265625,7556.23779296875,15453520564,7556.23779296875
2019-12-08,7634.6064453125,7476.09130859375,7551.3388671875,7564.34521484375,15409908086,7564.34521484375
2019-12-09,7618.091796875,7365.9853515625,7561.79541015625,7400.8994140625,17872021272,7400.8994140625
2019-12-10,7424.02294921875,7246.0439453125,7397.13427734375,7278.11962890625,18249031195,7278.11962890625
2019-12-11,7324.15625,7195.52734375,7277.19775390625,7217.42724609375,16350490689,7217.42724609375
2019-12-12,7266.6396484375,7164.7412109375,7216.73876953125,7243.13427734375,18927080224,7243.13427734375
2019-12-13,7293.560546875,7227.12255859375,7244.662109375,7269.6845703125,17125736940,7269.6845703125
2019-12-14,7308.83642578125,7097.208984375,7268.90283203125,7124.673828125,17137029730,7124.673828125
2019-12-15,7181.07568359375,6924.3759765625,7124.23974609375,7152.3017578125,16881129804,7152.3017578125
2019-12-16,7171.1689453125,6903.6826171875,7153.6630859375,6932.48046875,20213265950,6932.48046875
2019-12-17,6964.0751953125,6587.97412109375,6931.3154296875,6640.51513671875,22363804217,6640.51513671875
2019-12-18,7324.98486328125,6540.04931640625,6647.6982421875,7276.802734375,31836522778,7276.802734375
2019-12-19,7346.6025390625,7041.3818359375,7277.5908203125,7202.84423828125,25904604416,7202.84423828125
2019-12-20,7257.921875,7086.1240234375,7208.63671875,7218.81640625,22633815180,7218.81640625
2019-12-21,7223.22607421875,7112.73583984375,7220.59375,7191.15869140625,19312552168,7191.15869140625
2019-12-22,7518.033203125,7167.17919921875,7191.1884765625,7511.5888671875,23134537956,7511.5888671875
2019-12-23,7656.17626953125,7326.1923828125,7508.90234375,7355.62841796875,27831788041,7355.62841796875
2019-12-24,7535.716796875,7269.52880859375,7354.39306640625,7322.5322265625,22991622105,7322.5322265625
2019-12-25,7357.02001953125,7220.9912109375,7325.755859375,7275.15576171875,21559505149,7275.15576171875
2019-12-26,7388.302734375,7200.38671875,7274.79931640625,7238.966796875,22787010034,7238.966796875
2019-12-27,7363.529296875,7189.93408203125,7238.14111328125,7290.08837890625,22777360996,7290.08837890625
2019-12-28,7399.041015625,7286.9052734375,7289.03125,7317.990234375,21365673026,7317.990234375
2019-12-29,7513.9482421875,7279.865234375,7317.6474609375,7422.65283203125,22445257702,7422.65283203125
2019-12-30,7454.82421875,7276.30810546875,7420.27294921875,7292.9951171875,22874131672,7292.9951171875
2019-12-31,7335.2900390625,7169.77783203125,7294.43896484375,7193.59912109375,21167946112,7193.59912109375
2020-01-01,7254.33056640625,7174.9443359375,7194.89208984375,7200.17431640625,18565664997,7200.17431640625
2020-01-02,7212.1552734375,6935.27001953125,7202.55126953125,6985.47021484375,20802083465,6985.47021484375
2020-01-03,7413.71533203125,6914.99609375,6984.4287109375,7344.88427734375,28111481032,7344.88427734375
2020-01-04,7427.3857421875,7309.51416015625,7345.37548828125,7410.65673828125,18444271275,7410.65673828125
2020-01-05,7544.4970703125,7400.53564453125,7410.45166015625,7411.3173828125,19725074095,7411.3173828125
2020-01-06,7781.8671875,7409.29296875,7410.4521484375,7769.21923828125,23276261598,7769.21923828125
2020-01-07,8178.2158203125,7768.2275390625,7768.68212890625,8163.6923828125,28767291327,8163.6923828125
2020-01-08,8396.73828125,7956.7744140625,8161.935546875,8079.86279296875,31672559265,8079.86279296875
2020-01-09,8082.2958984375,7842.40380859375,8082.2958984375,7879.0712890625,24045990466,7879.0712890625
2020-01-10,8166.55419921875,7726.77490234375,7878.3076171875,8166.55419921875,28714583844,8166.55419921875
2020-01-11,8218.359375,8029.64208984375,8162.19091796875,8037.53759765625,25521165085,8037.53759765625
2020-01-12,8200.0634765625,8009.05908203125,8033.26171875,8192.494140625,22903438381,8192.494140625
2020-01-13,8197.7880859375,8079.70068359375,8189.77197265625,8144.1943359375,22482910688,8144.1943359375
2020-01-14,8879.51171875,8140.93310546875,8140.93310546875,8827.7646484375,44841784107,8827.7646484375
2020-01-15,8890.1171875,8657.1875,8825.34375,8807.0107421875,40102834650,8807.0107421875
2020-01-16,8846.4609375,8612.095703125,8812.4814453125,8723.7861328125,31313981931,8723.7861328125
2020-01-17,8958.1220703125,8677.31640625,8725.2099609375,8929.0380859375,36372139320,8929.0380859375
2020-01-18,9012.1982421875,8827.33203125,8927.2119140625,8942.80859375,32337772627,8942.80859375
2020-01-19,9164.3623046875,8620.080078125,8941.4453125,8706.2451171875,34217320471,8706.2451171875
2020-01-20,8745.5908203125,8560.4736328125,8704.6318359375,8657.642578125,26422375678,8657.642578125
2020-01-21,8755.7060546875,8544.5205078125,8658.9912109375,8745.89453125,24097418512,8745.89453125
2020-01-22,8792.994140625,8636.7470703125,8744.2109375,8680.8759765625,22600204051,8680.8759765625
2020-01-23,8687.7470703125,8333.6376953125,8680.650390625,8406.515625,25770680779,8406.515625
2020-01-24,8514.6669921875,8266.8408203125,8405.5673828125,8445.4345703125,24397913026,8445.4345703125
2020-01-25,8458.453125,8296.21875,8440.119140625,8367.84765625,19647331549,8367.84765625
2020-01-26,8602.4013671875,8325.498046875,8364.41015625,8596.830078125,22177678796,8596.830078125
2020-01-27,8977.7265625,8597.30859375,8597.30859375,8909.8193359375,28647338393,8909.8193359375
2020-01-28,9358.58984375,8908.447265625,8912.5244140625,9358.58984375,34398744403,9358.58984375
2020-01-29,9406.431640625,9269.4677734375,9357.470703125,9316.6298828125,30682598115,9316.6298828125
2020-01-30,9553.1259765625,9230.8974609375,9316.0166015625,9508.9931640625,32378792851,9508.9931640625
2020-01-31,9521.7060546875,9230.7763671875,9508.3134765625,9350.529296875,29432489719,9350.529296875
2020-02-01,9439.3232421875,9313.2392578125,9346.357421875,9392.875,25922656496,9392.875
2020-02-02,9468.7978515625,9217.82421875,9389.8203125,9344.365234375,30835736946,9344.365234375
2020-02-03,9540.3720703125,9248.6337890625,9344.68359375,9293.521484375,30934096509,9293.521484375
2020-02-04,9331.265625,9112.8115234375,9292.841796875,9180.962890625,29893183716,9180.962890625
2020-02-05,9701.2998046875,9163.7041015625,9183.416015625,9613.423828125,35222060874,9613.423828125
2020-02-06,9824.619140625,9539.818359375,9617.8212890625,9729.8017578125,37628823716,9729.8017578125
2020-02-07,9834.716796875,9726.0029296875,9726.0029296875,9795.943359375,34522718159,9795.943359375
2020-02-08,9876.7490234375,9678.91015625,9793.0703125,9865.119140625,35172043762,9865.119140625
2020-02-09,10129.435546875,9850.392578125,9863.89453125,10116.673828125,35807884663,10116.673828125
2020-02-10,10165.765625,9784.5634765625,10115.5595703125,9856.611328125,39386548075,9856.611328125
2020-02-11,10210.052734375,9729.3349609375,9855.8916015625,10208.236328125,37648059389,10208.236328125
2020-02-12,10393.611328125,10202.3876953125,10202.3876953125,10326.0546875,43444303830,10326.0546875
2020-02-13,10457.626953125,10116.1611328125,10323.9609375,10214.3798828125,49356071373,10214.3798828125
2020-02-14,10321.99609375,10125.5341796875,10211.55078125,10312.1162109375,43338264162,10312.1162109375
2020-02-15,10341.5556640625,9874.427734375,10313.8564453125,9889.4248046875,43865054831,9889.4248046875
2020-02-16,10053.96875,9722.38671875,9889.1796875,9934.43359375,43374780305,9934.43359375
2020-02-17,9938.8154296875,9507.6376953125,9936.560546875,9690.142578125,45998298413,9690.142578125
2020-02-18,10161.935546875,9632.3828125,9691.23046875,10141.99609375,47271023953,10141.99609375
2020-02-19,10191.67578125,9611.2236328125,10143.798828125,9633.38671875,46992019710,9633.38671875
2020-02-20,9643.216796875,9507.900390625,9629.3251953125,9608.4755859375,44925260237,9608.4755859375
2020-02-21,9723.0146484375,9589.7431640625,9611.7822265625,9686.44140625,40930547513,9686.44140625
2020-02-22,9698.2314453125,9600.728515625,9687.70703125,9663.181640625,35838025154,9663.181640625
2020-02-23,9937.404296875,9657.791015625,9663.318359375,9924.515625,41185185761,9924.515625
2020-02-24,9951.74609375,9537.04296875,9921.5830078125,9650.1748046875,45080496648,9650.1748046875
2020-02-25,9652.7373046875,9305.021484375,9651.3125,9341.705078125,42515259129,9341.705078125
2020-02-26,9354.7783203125,8704.4267578125,9338.2900390625,8820.5224609375,50420050762,8820.5224609375
2020-02-27,8932.892578125,8577.19921875,8825.09375,8784.494140625,45470195695,8784.494140625
2020-02-28,8890.4560546875,8492.9326171875,8788.728515625,8672.455078125,44605450443,8672.455078125
2020-02-29,8775.6318359375,8599.5087890625,8671.212890625,8599.5087890625,35792392544,8599.5087890625
2020-03-01,8726.796875,8471.212890625,8599.7587890625,8562.4541015625,35349164300,8562.4541015625
2020-03-02,8921.30859375,8532.630859375,8563.2646484375,8869.669921875,42857674409,8869.669921875
2020-03-03,8901.5986328125,8704.990234375,8865.3876953125,8787.7861328125,42386715821,8787.7861328125
2020-03-04,8843.3662109375,8712.431640625,8788.5419921875,8755.24609375,34746706368,8755.24609375
2020-03-05,9142.0546875,8757.25390625,8760.28515625,9078.7626953125,39698054597,9078.7626953125
2020-03-06,9167.6953125,9032.0791015625,9078.30859375,9122.5458984375,40826885651,9122.5458984375
2020-03-07,9163.220703125,8890.744140625,9121.6005859375,8909.9541015625,36216930370,8909.9541015625
2020-03-08,8914.34375,8105.2529296875,8908.2060546875,8108.1162109375,39973102121,8108.1162109375
2020-03-09,8177.79345703125,7690.09814453125,8111.146484375,7923.64453125,46936995808,7923.64453125
2020-03-10,8136.9453125,7814.76318359375,7922.14697265625,7909.7294921875,42213940994,7909.7294921875
2020-03-11,7950.814453125,7642.8125,7910.08984375,7911.43017578125,38682762605,7911.43017578125
2020-03-12,7929.1162109375,4860.35400390625,7913.6162109375,4970.7880859375,53980357243,4970.7880859375
2020-03-13,5838.11474609375,4106.98095703125,5017.8310546875,5563.70703125,74156772075,5563.70703125
2020-03-14,5625.2265625,5125.0693359375,5573.07763671875,5200.3662109375,36154506008,5200.3662109375
2020-03-15,5836.64501953125,5169.283203125,5201.06689453125,5392.31494140625,33997889639,5392.31494140625
2020-03-16,5385.2294921875,4575.35791015625,5385.2294921875,5014.47998046875,45368026430,5014.47998046875
2020-03-17,5371.3486328125,4981.9091796875,5002.578125,5225.62939453125,38622642935,5225.62939453125
2020-03-18,5331.833984375,5069.3359375,5227.11376953125,5238.4384765625,37878801016,5238.4384765625
2020-03-19,6329.73583984375,5236.96875,5245.41650390625,6191.19287109375,51000731797,6191.19287109375
2020-03-20,6844.26171875,5865.78173828125,6191.65380859375,6198.7783203125,54442976103,6198.7783203125
2020-03-21,6378.13525390625,5932.8232421875,6206.521484375,6185.06640625,42494390880,6185.06640625
2020-03-22,6359.697265625,5823.7138671875,6185.55810546875,5830.2548828125,40099664740,5830.2548828125
2020-03-23,6443.9345703125,5785.00439453125,5831.37451171875,6416.31494140625,46491916000,6416.31494140625
2020-03-24,6789.02294921875,6411.06640625,6436.642578125,6734.8037109375,48221910672,6734.8037109375
2020-03-25,6892.51123046875,6536.92626953125,6738.716796875,6681.06298828125,44590107888,6681.06298828125
2020-03-26,6735.4638671875,6590.962890625,6675.1708984375,6716.4404296875,35319797642,6716.4404296875
2020-03-27,6793.83642578125,6466.70166015625,6719.38916015625,6469.79833984375,34585598367,6469.79833984375
2020-03-28,6467.5009765625,6117.837890625,6467.25390625,6242.19384765625,34885225901,6242.19384765625
2020-03-29,6250.46728515625,5920.0859375,6245.62451171875,5922.04296875,28373690931,5922.04296875
2020-03-30,6517.19580078125,5903.234375,5925.53857421875,6429.841796875,37101651525,6429.841796875
2020-03-31,6504.51513671875,6374.162109375,6430.6064453125,6438.64453125,32786468812,6438.64453125
2020-04-01,6612.57373046875,6202.37353515625,6437.3193359375,6606.7763671875,40346426266,6606.7763671875
2020-04-02,7088.24755859375,6595.91845703125,6606.7763671875,6793.62451171875,47660646124,6793.62451171875
2020-04-03,7003.220703125,6673.3359375,6797.396484375,6733.38720703125,38976504903,6733.38720703125
2020-04-04,6878.95361328125,6696.48486328125,6738.3828125,6867.52734375,33185988584,6867.52734375
2020-04-05,6883.4140625,6715.92919921875,6862.53759765625,6791.12939453125,29510409856,6791.12939453125
2020-04-06,7271.78125,6782.8896484375,6788.0498046875,7271.78125,46896904615,7271.78125
2020-04-07,7427.939453125,7136.71435546875,7273.64404296875,7176.41455078125,44243482668,7176.41455078125
2020-04-08,7356.2236328125,7153.3056640625,7179.283203125,7334.0986328125,37563249549,7334.0986328125
2020-04-09,7341.4482421875,7179.09423828125,7337.96630859375,7302.08935546875,34815139178,7302.08935546875
2020-04-10,7303.8154296875,6802.47509765625,7303.8154296875,6865.4931640625,43622840992,6865.4931640625
2020-04-11,6926.06982421875,6789.9208984375,6867.4404296875,6859.0830078125,31222085946,6859.0830078125
2020-04-12,7119.947265625,6811.078125,6858.06787109375,6971.091796875,35759567632,6971.091796875
2020-04-13,6965.61669921875,6668.259765625,6965.61669921875,6845.03759765625,38619308647,6845.03759765625
2020-04-14,6958.55712890625,6793.8212890625,6843.28173828125,6842.427734375,34110434052,6842.427734375
2020-04-15,6928.66455078125,6633.40283203125,6845.5615234375,6642.10986328125,32288311031,6642.10986328125
2020-04-16,7134.45068359375,6555.50439453125,6640.4541015625,7116.80419921875,46783242377,7116.80419921875
2020-04-17,7167.18310546875,7050.33203125,7116.552734375,7096.1845703125,32513423567,7096.1845703125
2020-04-18,7269.95654296875,7089.2470703125,7092.29150390625,7257.6650390625,32447188386,7257.6650390625
2020-04-19,7280.52197265625,7167.0546875,7260.92236328125,7189.4248046875,31311210215,7189.4248046875
2020-04-20,7240.29052734375,6835.5029296875,7186.87353515625,6881.95849609375,37747113936,6881.95849609375
2020-04-21,6934.5517578125,6834.4423828125,6879.7841796875,6880.3232421875,32589741511,6880.3232421875
2020-04-22,7145.86572265625,6867.78173828125,6879.4404296875,7117.20751953125,33249153866,7117.20751953125
2020-04-23,7491.78515625,7081.5947265625,7121.30615234375,7429.724609375,43500782316,7429.724609375
2020-04-24,7574.19580078125,7434.181640625,7434.181640625,7550.90087890625,34636526286,7550.90087890625
2020-04-25,7641.36376953125,7521.67236328125,7550.48291015625,7569.93603515625,32941541447,7569.93603515625
2020-04-26,7700.59423828125,7561.40771484375,7570.13916015625,7679.8671875,33070154491,7679.8671875
2020-04-27,7795.60107421875,7679.4189453125,7679.4189453125,7795.60107421875,36162144725,7795.60107421875
2020-04-28,7814.52734375,7730.806640625,7796.97021484375,7807.05859375,33187959921,7807.05859375
2020-04-29,8871.75390625,7786.04931640625,7806.71240234375,8801.0380859375,60201052203,8801.0380859375
2020-04-30,9440.650390625,8533.255859375,8797.669921875,8658.5537109375,66964629541,8658.5537109375
2020-05-01,9048.0234375,8667.763671875,8672.7822265625,8864.7666015625,44068389997,8864.7666015625
2020-05-02,9007.1875,8811.3662109375,8869.0576171875,8988.5966796875,40134388683,8988.5966796875
2020-05-03,9167.78125,8830.9716796875,8983.6142578125,8897.46875,47101785174,8897.46875
2020-05-04,8956.90625,8645.0244140625,8895.7451171875,8912.654296875,45718796276,8912.654296875
2020-05-05,9062.4150390625,8856.8271484375,8912.83203125,9003.0703125,43148462663,9003.0703125
2020-05-06,9411.4677734375,8966.7060546875,9007.44140625,9268.76171875,49371886931,9268.76171875
2020-05-07,9992.6640625,9138.322265625,9261.8955078125,9951.5185546875,61112700562,9951.5185546875
2020-05-08,9996.7431640625,9767.1728515625,9936.162109375,9842.666015625,51780748042,9842.666015625
2020-05-09,9913.86328125,9580.64453125,9840.90625,9593.896484375,46566121841,9593.896484375
2020-05-10,9595.5810546875,8395.107421875,9591.1689453125,8756.4306640625,63325279337,8756.4306640625
2020-05-11,9033.470703125,8374.3232421875,8755.53515625,8601.7958984375,57119858802,8601.7958984375
2020-05-12,8949.8984375,8569.6435546875,8610.3857421875,8804.4775390625,42142717533,8804.4775390625
2020-05-13,9317.87890625,8805.3876953125,8805.3876953125,9269.9873046875,45558144023,9269.9873046875
2020-05-14,9793.2685546875,9255.03515625,9271.3291015625,9733.7216796875,56426907637,9733.7216796875
2020-05-15,9755.828125,9261.3984375,9734.291015625,9328.197265625,48158802327,9328.197265625
2020-05-16,9564.205078125,9260.6943359375,9333.240234375,9377.013671875,36164766408,9377.013671875
2020-05-17,9823.001953125,9349.5458984375,9374.9296875,9670.7392578125,40084250663,9670.7392578125
2020-05-18,9906.0302734375,9570.359375,9675.6953125,9726.5751953125,41827139896,9726.5751953125
2020-05-19,9836.0478515625,9539.6240234375,9727.0634765625,9729.0380859375,39254288955,9729.0380859375
2020-05-20,9804.7939453125,9447.201171875,9725.3291015625,9522.9814453125,36546239703,9522.9814453125
2020-05-21,9555.2421875,8869.9306640625,9522.740234375,9081.76171875,39326160532,9081.76171875
2020-05-22,9232.9365234375,9008.638671875,9080.3349609375,9182.5771484375,29810773699,9182.5771484375
2020-05-23,9302.501953125,9118.1083984375,9185.0625,9209.287109375,27727866812,9209.287109375
2020-05-24,9288.404296875,8787.2509765625,9212.283203125,8790.3681640625,32518803300,8790.3681640625
2020-05-25,8951.005859375,8719.66796875,8786.107421875,8906.9345703125,31288157264,8906.9345703125
2020-05-26,8991.9677734375,8757.2939453125,8909.5859375,8835.052734375,29584186947,8835.052734375
2020-05-27,9203.3203125,8834.1572265625,8837.380859375,9181.017578125,32740536902,9181.017578125
2020-05-28,9546.3193359375,9148.45703125,9184.9453125,9525.7509765625,34367073114,9525.7509765625
2020-05-29,9573.6669921875,9379.3388671875,9528.35546875,9439.1240234375,32896642044,9439.1240234375
2020-05-30,9704.0302734375,9366.7294921875,9438.9140625,9700.4140625,32722975141,9700.4140625
2020-05-31,9700.34375,9432.296875,9700.10546875,9461.05859375,27773290299,9461.05859375
2020-06-01,10199.5654296875,9450.8994140625,9463.60546875,10167.2685546875,35198901068,10167.2685546875
2020-06-02,10182.3408203125,9460.5712890625,10162.9736328125,9529.8037109375,39137252109,9529.8037109375
2020-06-03,9682.859375,9471.8466796875,9533.7607421875,9656.7177734375,25007459262,9656.7177734375
2020-06-04,9887.6103515625,9525.2470703125,9655.8544921875,9800.63671875,25921805072,9800.63671875
2020-06-05,9869.2373046875,9663.216796875,9800.2158203125,9665.533203125,23509628646,9665.533203125
2020-06-06,9773.431640625,9591.0244140625,9664.904296875,9653.6796875,20438419222,9653.6796875
2020-06-07,9768.498046875,9458.150390625,9653.0029296875,9758.8525390625,25015250846,9758.8525390625
2020-06-08,9782.306640625,9675.8857421875,9760.0634765625,9771.4892578125,21486346312,9771.4892578125
2020-06-09,9836.369140625,9664.7197265625,9774.3603515625,9795.7001953125,23717842783,9795.7001953125
2020-06-10,9908.896484375,9728.291015625,9794.119140625,9870.0947265625,25706567601,9870.0947265625
2020-06-11,9938.2978515625,9263.0693359375,9870.078125,9321.78125,30247143440,9321.78125
2020-06-12,9540.4658203125,9285.8515625,9320.6904296875,9480.84375,22610564515,9480.84375
2020-06-13,9493.2119140625,9396.009765625,9480.7353515625,9475.27734375,17564322315,9475.27734375
2020-06-14,9482.2705078125,9347.59375,9477.5537109375,9386.7880859375,18991732746,9386.7880859375
2020-06-15,9504.8603515625,8990.17578125,9386.03515625,9450.7021484375,26699704768,9450.7021484375
2020-06-16,9579.4306640625,9400.4453125,9454.2666015625,9538.0244140625,21565537209,9538.0244140625
2020-06-17,9540.4228515625,9327.33984375,9533.7841796875,9480.2548828125,20177709879,9480.2548828125
2020-06-18,9482.7822265625,9328.3955078125,9481.5673828125,9411.8408203125,17770083003,9411.8408203125
2020-06-19,9440.8759765625,9274.2958984375,9410.2939453125,9288.0185546875,19632223107,9288.0185546875
2020-06-20,9394.9716796875,9247.3798828125,9290.9599609375,9332.3408203125,17130541557,9332.3408203125
2020-06-21,9401.107421875,9300.4306640625,9330.9267578125,9303.6298828125,15324301169,9303.6298828125
2020-06-22,9655.0732421875,9296.8720703125,9300.9150390625,9648.7177734375,21104009514,9648.7177734375
2020-06-23,9670.541015625,9547.2470703125,9644.076171875,9629.658203125,17006433272,9629.658203125
2020-06-24,9680.3671875,9278.2333984375,9632.1494140625,9313.6103515625,18961716076,9313.6103515625
2020-06-25,9340.1611328125,9095.32421875,9314.126953125,9264.8134765625,18616048626,9264.8134765625
2020-06-26,9310.5166015625,9101.73828125,9260.9951171875,9162.91796875,18341465837,9162.91796875
2020-06-27,9207.810546875,8998.216796875,9167.82421875,9045.390625,17273093144,9045.390625
2020-06-28,9197.546875,8975.525390625,9048.4609375,9143.58203125,14560870760,9143.58203125
2020-06-29,9237.5732421875,9041.8759765625,9140.029296875,9190.8544921875,16460547078,9190.8544921875
2020-06-30,9217.8359375,9084.837890625,9185.5810546875,9137.9931640625,15735797744,9137.9931640625
2020-07-01,9309.7548828125,9104.7353515625,9145.9853515625,9228.3251953125,15971550355,9228.3251953125
2020-07-02,9274.962890625,9036.623046875,9231.1396484375,9123.41015625,16338916796,9123.41015625
2020-07-03,9202.3447265625,9058.794921875,9124.8427734375,9087.3037109375,13078970999,9087.3037109375
2020-07-04,9183.2958984375,9053.6298828125,9084.2333984375,9132.48828125,12290528515,9132.48828125
2020-07-05,9162.18359375,8977.015625,9126.0908203125,9073.9423828125,12903406143,9073.9423828125
2020-07-06,9375.474609375,9058.6640625,9072.849609375,9375.474609375,17889263252,9375.474609375
2020-07-07,9360.6171875,9201.8154296875,9349.1611328125,9252.27734375,13839652595,9252.27734375
2020-07-08,9450.3359375,9249.5,9253.0205078125,9428.3330078125,19702359883,9428.3330078125
2020-07-09,9431.37890625,9234.9990234375,9427.994140625,9277.9677734375,18000702524,9277.9677734375
2020-07-10,9287.4716796875,9118.001953125,9273.357421875,9278.8076171875,16860035605,9278.8076171875
2020-07-11,9293.5322265625,9199.4853515625,9277.51171875,9240.3466796875,13249910444,9240.3466796875
2020-07-12,9319.4189453125,9197.4501953125,9241.0546875,9276.5,14452361907,9276.5
